0	0.353611757
0.003906	0.402949786
0.007812	0.449489103
0.011719	0.494931602
0.015625	0.539806804
0.019531	0.582655308
0.023438	0.627058394
0.027344	0.670669836
0.03125	0.712478928
0.035156	0.753982844
0.039062	0.794485118
0.042969	0.833423744
0.046875	0.872428842
0.050781	0.90876818
0.054688	0.938059767
0.058594	0.958458194
0.0625	0.967879344
0.066406	0.96281899
0.070312	0.943386661
0.074219	0.909783308
0.078125	0.867787617
0.082031	0.817094412
0.085938	0.760326397
0.089844	0.698485224
0.09375	0.636701468
0.097656	0.573668301
0.101562	0.512218431
0.105469	0.452447028
0.109375	0.395756095
0.113281	0.340714919
0.117188	0.288129505
0.121094	0.236903029
0.125	0.18735502
0.128906	0.139833721
0.132812	0.095459347
0.136719	0.051666613
0.140625	0.010887897
0.144531	-0.027034714
0.148438	-0.061476516
0.152344	-0.092227495
0.15625	-0.120398834
0.160156	-0.145031937
0.164062	-0.166598924
0.167969	-0.18497592
0.171875	-0.199915179
0.175781	-0.212536905
0.179688	-0.222449775
0.183594	-0.229359305
0.1875	-0.234918911
0.191406	-0.238814407
0.195312	-0.238938279
0.199219	-0.237841447
0.203125	-0.235190018
0.207031	-0.232152618
0.210938	-0.228600019
0.214844	-0.223440747
0.21875	-0.220832393
0.222656	-0.216116527
0.226562	-0.213479454
0.230469	-0.209627043
0.234375	-0.207309505
0.238281	-0.205049405
0.242188	-0.202579279
0.246094	-0.199999644
0.25	-0.19740565
0.253906	-0.195226338
0.257812	-0.192951879
0.261719	-0.192675424
0.265625	-0.190386605
0.269531	-0.188860726
0.273438	-0.18755924
0.277344	-0.187349207
0.28125	-0.185656379
0.285156	-0.185241699
0.289062	-0.183825323
0.292969	-0.182371253
0.296875	-0.182495117
0.300781	-0.181398278
0.304688	-0.180053711
0.308594	-0.179066372
0.3125	-0.177998256
0.316406	-0.176748827
0.320312	-0.175156536
0.324219	-0.173034668
0.328125	-0.172743855
0.332031	-0.170578899
0.335938	-0.17038322
0.339844	-0.168123128
0.34375	-0.166568522
0.347656	-0.16551477
0.351562	-0.163269043
0.355469	-0.161823932
0.359375	-0.160842001
0.363281	-0.159825923
0.367188	-0.158219278
0.371094	-0.155806601
0.375	-0.155487061
0.378906	-0.153612911
0.382812	-0.152101397
0.386719	-0.150728106
0.390625	-0.149311718
0.394531	-0.147313709
0.398438	-0.144777177
0.402344	-0.143432617
0.40625	-0.141434609
0.410156	-0.13972741
0.414062	-0.138811882
0.417969	-0.136523063
0.421875	-0.134968451
0.425781	-0.133376183
0.429688	-0.131530762
0.433594	-0.130266958
0.4375	-0.128908033
0.441406	-0.126814904
0.445312	-0.125064601
0.449219	-0.122804517
0.453125	-0.121459961
0.457031	-0.120072302
0.460938	-0.119528331
0.464844	-0.117020544
0.46875	-0.11656278
0.472656	-0.114564769
0.476562	-0.114107005
0.480469	-0.112094625
0.484375	-0.110554377
0.488281	-0.109224192
0.492188	-0.106687674
0.496094	-0.10571467
0.5	-0.103244524
0.503906	-0.100788748
0.507812	-0.099501674
0.511719	-0.098623777
0.515625	-0.097184116
0.519531	-0.094895298
0.523438	-0.094480645
0.527344	-0.09375533
0.53125	-0.092286933
0.535156	-0.092039239
0.539062	-0.090775424
0.542969	-0.089874268
0.546875	-0.089874268
0.550781	-0.089692937
0.554688	-0.087694923
0.558594	-0.087280273
0.5625	-0.085987712
0.566406	-0.084824495
0.570312	-0.085224771
0.574219	-0.082535677
0.578125	-0.082645148
0.582031	-0.082216128
0.585938	-0.080108643
0.589844	-0.080341955
0.59375	-0.078053136
0.597656	-0.077529021
0.601562	-0.076265199
0.605469	-0.075101989
0.609375	-0.074085848
0.613281	-0.072660583
0.617188	-0.072617462
0.621094	-0.072937012
0.625	-0.071506225
0.628906	-0.070466857
0.632812	-0.070052216
0.636719	-0.069036068
0.640625	-0.067749023
0.644531	-0.066747248
0.648438	-0.065264493
0.652344	-0.063018799
0.65625	-0.06172622
0.660156	-0.060577393
0.664062	-0.060286592
0.667969	-0.058135986
0.671875	-0.058121611
0.675781	-0.057983398
0.679688	-0.058259822
0.683594	-0.055861544
0.6875	-0.05569458
0.691406	-0.055637074
0.695312	-0.053253174
0.699219	-0.051836753
0.703125	-0.050783014
0.707031	-0.050463461
0.710938	-0.048355984
0.714844	-0.047926975
0.71875	-0.045914578
0.722656	-0.045747612
0.726562	-0.044636363
0.730469	-0.043196751
0.734375	-0.043139239
0.738281	-0.041184352
0.742188	-0.040740967
0.746094	-0.040740967
0.75	-0.040850419
0.753906	-0.040755345
0.757812	-0.039782303
0.761719	-0.038604736
0.765625	-0.038285181
0.769531	-0.038285181
0.773438	-0.037064478
0.777344	-0.035719946
0.78125	-0.035734326
0.785156	-0.035843774
0.789062	-0.034732519
0.792969	-0.033373608
0.796875	-0.033540575
0.800781	-0.031433105
0.804688	-0.030126119
0.808594	-0.028519555
0.8125	-0.026368943
0.816406	-0.024938128
0.820312	-0.023679885
0.824219	-0.022525483
0.828125	-0.02148613
0.832031	-0.019473724
0.835938	-0.018920898
0.839844	-0.018906517
0.84375	-0.017504461
0.847656	-0.016617698
0.851562	-0.01629814
0.855469	-0.016603315
0.859375	-0.016436344
0.863281	-0.014205057
0.867188	-0.013609088
0.871094	-0.014176291
0.875	-0.013761676
0.878906	-0.013885498
0.882812	-0.012621645
0.886719	-0.011320271
0.890625	-0.011320271
0.894531	-0.011291504
0.898438	-0.011706116
0.902344	-0.011429708
0.90625	-0.011415323
0.910156	-0.009002686
0.914062	-0.009155273
0.917969	-0.009112119
0.921875	-0.006866455
0.925781	-0.006713867
0.929688	-0.005545056
0.933594	-0.003967285
0.9375	-0.003118033
0.941406	-0.001649696
0.945312	-0.000428992
0.949219	0.000610352
0.953125	0.001874213
0.957031	0.003037372
0.960938	0.004301234
0.964844	0.005631366
0.96875	0.006771414
0.972656	0.008072771
0.976562	0.008130319
0.980469	0.010404751
0.984375	0.010433525
0.988281	0.01269357
0.992188	0.012941196
0.996094	0.014095636
1	0.015578353
1.003906	0.017547607
1.007812	0.017772135
1.011719	0.020265413
1.015625	0.021572446
1.019531	0.022778761
1.023438	0.024762404
1.027344	0.026731658
1.03125	0.02848207
1.035156	0.029964783
1.039062	0.032239212
1.042969	0.033765092
1.046875	0.035138383
1.050781	0.037107637
1.054688	0.038429068
1.058594	0.040645938
1.0625	0.04197606
1.066406	0.044112291
1.070312	0.045557533
1.074219	0.04699707
1.078125	0.049162082
1.082031	0.050702352
1.085938	0.051741686
1.089844	0.053005562
1.09375	0.054197484
1.097656	0.056333714
1.101562	0.05750257
1.105469	0.059218493
1.109375	0.061507312
1.113281	0.063505346
1.117188	0.065379577
1.121094	0.066390125
1.125	0.068664551
1.128906	0.069928431
1.132812	0.071578113
1.136719	0.073532971
1.140625	0.073895718
1.144531	0.075102028
1.148438	0.076599121
1.152344	0.076460927
1.15625	0.078320768
1.160156	0.078749745
1.164062	0.078778533
1.167969	0.08090037
1.171875	0.081286164
1.175781	0.08217865
1.179688	0.083341777
1.183594	0.083799541
1.1875	0.085644991
1.191406	0.08605957
1.195312	0.087032677
1.199219	0.088486582
1.203125	0.088777362
1.207031	0.088348389
1.210938	0.088529768
1.214844	0.08837718
1.21875	0.088500977
1.222656	0.088624773
1.226562	0.088515373
1.230469	0.088653564
1.234375	0.088624772
1.238281	0.086183365
1.242188	0.085086456
1.246094	0.083713165
1.25	0.081271758
1.253906	0.07912113
1.257812	0.076555929
1.261719	0.074085728
1.265625	0.071935099
1.269531	0.069217312
1.273438	0.066885299
1.277344	0.0643201
1.28125	0.061798096
1.285156	0.060229022
1.289062	0.058063995
1.292969	0.055622588
1.296875	0.053195579
1.300781	0.050710976
1.304688	0.047259049
1.308594	0.04358254
1.3125	0.040654571
1.316406	0.037507822
1.320312	0.034064491
1.324219	0.029305466
1.328125	0.025591566
1.332031	0.021857457
1.335938	0.017251019
1.339844	0.013217546
1.34375	0.009774209
1.347656	0.004491234
1.351562	0.0011487
1.355469	-0.002709201
1.359375	-0.006161119
1.363281	-0.009771449
1.367188	-0.013361554
1.371094	-0.017176252
1.375	-0.020061021
1.378906	-0.023389152
1.382812	-0.026803693
1.386719	-0.029855452
1.390625	-0.033292964
1.394531	-0.036569322
1.398438	-0.03945409
1.402344	-0.043334961
1.40625	-0.046625723
1.410156	-0.049496088
1.414062	-0.051661125
1.417969	-0.055127438
1.421875	-0.057692626
1.425781	-0.05988647
1.429688	-0.062756834
1.433594	-0.065155029
1.4375	-0.06672412
1.441406	-0.067596436
1.445312	-0.067501464
1.449219	-0.069899658
1.453125	-0.070176025
1.457031	-0.070386231
1.460938	-0.072231691
1.464844	-0.072755614
1.46875	-0.072660646
1.472656	-0.074935059
1.476562	-0.075320797
1.480469	-0.075073242
1.484375	-0.074963871
1.488281	-0.077390872
1.492188	-0.077557866
1.496094	-0.077529054
1.5	-0.077347654
1.503906	-0.077638424
1.507812	-0.077667236
1.511719	-0.077529055
1.515625	-0.077362061
1.519531	-0.077638423
1.523438	-0.077638422
1.527344	-0.077529056
1.53125	-0.077514648
1.535156	-0.077667236
1.539062	-0.077376468
1.542969	-0.075487783
1.546875	-0.075211422
1.550781	-0.075182606
1.554688	-0.073046375
1.558594	-0.072508065
1.5625	-0.071673083
1.566406	-0.07005225
1.570312	-0.07005225
1.574219	-0.070357426
1.578125	-0.070466788
1.582031	-0.070176021
1.585938	-0.070328608
1.589844	-0.070314199
1.59375	-0.070023432
1.597656	-0.068192377
1.601562	-0.067763433
1.605469	-0.067749023
1.609375	-0.067872791
1.613281	-0.067567615
1.617188	-0.065612793
1.621094	-0.065416973
1.625	-0.065293206
1.628906	-0.063309564
1.632812	-0.062837389
1.636719	-0.060715569
1.640625	-0.060577393
1.644531	-0.059270221
1.648438	-0.057968987
1.652344	-0.05799781
1.65625	-0.05799781
1.660156	-0.058121574
1.664062	-0.057707047
1.667969	-0.058092749
1.671875	-0.057816398
1.675781	-0.05755446
1.679688	-0.057830811
1.683594	-0.057925747
1.6875	-0.055680167
1.691406	-0.055556405
1.695312	-0.056065864
1.699219	-0.055556406
1.703125	-0.054154288
1.707031	-0.052853065
1.710938	-0.053086172
1.714844	-0.053209932
1.71875	-0.0519604
1.722656	-0.050644765
1.726562	-0.050673594
1.730469	-0.05065918
1.734375	-0.050368419
1.738281	-0.049271474
1.742188	-0.048341531
1.746094	-0.048370361
1.75	-0.0483127
1.753906	-0.046219715
1.757812	-0.045943371
1.761719	-0.04573312
1.765625	-0.043902065
1.769531	-0.043306129
1.773438	-0.043349377
1.777344	-0.043196789
1.78125	-0.043487549
1.785156	-0.04362572
1.789062	-0.04319679
1.792969	-0.043073036
1.796875	-0.043211207
1.800781	-0.042361765
1.804688	-0.040893555
1.808594	-0.040740967
1.8125	-0.041017307
1.816406	-0.040631632
1.820312	-0.040907973
1.824219	-0.041031725
1.828125	-0.039753349
1.832031	-0.0385759
1.835938	-0.038452148
1.839844	-0.038037641
1.84375	-0.038299561
1.847656	-0.03843773
1.851562	-0.038452148
1.855469	-0.038575898
1.859375	-0.03831398
1.863281	-0.038328399
1.867188	-0.038466568
1.871094	-0.038590317
1.875	-0.038452148
1.878906	-0.038146973
1.882812	-0.037217025
1.886719	-0.035734407
1.890625	-0.035734407
1.894531	-0.035996322
1.898438	-0.035814892
1.902344	-0.035734408
1.90625	-0.036010742
1.910156	-0.036039585
1.914062	-0.036025164
1.917969	-0.035858154
1.921875	-0.033707502
1.925781	-0.033402326
1.929688	-0.03343117
1.933594	-0.033554914
1.9375	-0.03112793
1.941406	-0.030822754
1.945312	-0.030960919
1.949219	-0.03112793
1.953125	-0.030946496
1.957031	-0.030684589
1.960938	-0.030989765
1.964844	-0.029958852
1.96875	-0.028657677
1.972656	-0.028700947
1.976562	-0.028410195
1.980469	-0.0286721
1.984375	-0.028199912
1.988281	-0.026106953
1.992188	-0.026340008
1.996094	-0.026092529
2	-0.026092529
2.003906	-0.02606368
2.007812	-0.026201843
2.011719	-0.026092529
2.015625	-0.025954366
2.019531	-0.026259542
2.023438	-0.02638328
2.027344	-0.02583063
2.03125	-0.025954367
2.035156	-0.026245117
2.039062	-0.025954367
2.042969	-0.025954367
2.046875	-0.026230691
2.050781	-0.025678045
2.054688	-0.025954368
2.058594	-0.025954368
2.0625	-0.026216264
2.066406	-0.026121383
2.070312	-0.02623069
2.074219	-0.026259544
2.078125	-0.02623069
2.082031	-0.025830636
2.085938	-0.026339995
2.089844	-0.023818139
2.09375	-0.023636695
2.097656	-0.023679979
2.101562	-0.023789283
2.105469	-0.023636695
2.109375	-0.023665552
2.113281	-0.023512964
2.117188	-0.023803711
2.121094	-0.023665552
2.125	-0.023679981
2.128906	-0.023527394
2.132812	-0.023679982
2.136719	-0.023636694
2.140625	-0.023651123
2.144531	-0.023622263
2.148438	-0.021391165
2.152344	-0.021195287
2.15625	-0.021209717
2.160156	-0.02008388
2.164062	-0.01896419
2.167969	-0.018782741
2.171875	-0.018935329
2.175781	-0.019030194
2.179688	-0.018644585
2.183594	-0.018615723
2.1875	-0.018906467
2.191406	-0.018644586
2.195312	-0.019044623
2.199219	-0.018768311
2.203125	-0.018892035
2.207031	-0.018659019
2.210938	-0.019059054
2.214844	-0.018753878
2.21875	-0.017780621
2.222656	-0.016603215
2.226562	-0.016326904
2.230469	-0.016341337
2.234375	-0.016588781
2.238281	-0.015091768
2.242188	-0.013914365
2.246094	-0.014023652
2.25	-0.013761777
2.253906	-0.014161806
2.257812	-0.014009218
2.261719	-0.0128978
2.265625	-0.011458526
2.269531	-0.011124482
2.273438	-0.011415223
2.277344	-0.011582245
2.28125	-0.011734833
2.285156	-0.011429657
2.289062	-0.011734832
2.292969	-0.011705962
2.296875	-0.011582244
2.300781	-0.011720397
2.304688	-0.011567808
2.308594	-0.011320376
2.3125	-0.011444092
2.316406	-0.011182224
2.320312	-0.01130594
2.324219	-0.011582243
2.328125	-0.011749268
2.332031	-0.011291504
2.335938	-0.011153353
2.339844	-0.011320378
2.34375	-0.011334815
2.347656	-0.011305941
2.351562	-0.010180076
2.355469	-0.008864535
2.359375	-0.009031561
2.363281	-0.009002686
2.367188	-0.009017124
2.371094	-0.008878974
2.375	-0.009046
2.378906	-0.011044082
2.382812	-0.011553364
2.386719	-0.011320381
2.390625	-0.011458531
2.394531	-0.013332902
2.398438	-0.013885498
2.402344	-0.013994768
2.40625	-0.01362364
2.410156	-0.013885498
2.414062	-0.013885498
2.417969	-0.014038086
2.421875	-0.012745183
2.425781	-0.011429652
2.429688	-0.011167797
2.433594	-0.010194508
2.4375	-0.009031567
2.441406	-0.009155273
2.445312	-0.009140833
